,n_estimators,min_samples_split,min_samples_leaf,max_depth,class_weight,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,alpha_h,alpha_p,num_neighbor
0,260,2,8,30,,0.6340227785923123,0.023351274836278687,0.9957021665224545,0.04492023631938693,0.7019702111613877,0.03409232239899624,0.008897754814662913,0.0006154599568494484,0.016682489826667004,0.07612354596886665,0.6844106463878327,0.038558256496227995,0.9939734833266372,0.0733652312599681,0.7540983606557377,0.01,0.23357214690901212,1
0,440,6,2,25,,0.6883463499450547,0.23226786379853492,0.9490628134318276,0.3424150876403304,0.6772872002915703,0.016663023753921324,0.06313411328112144,0.006389864118109301,0.08420574665838661,0.10607210026057413,0.7034220532319392,0.19111483654652137,0.9489754921655283,0.2945736434108527,0.6422535211267606,0.01,0.23357214690901212,1
0,260,2,8,30,,0.6342622708583792,0.023237054180831718,0.9960583401166534,0.04484111698296801,0.7387896825396826,0.033901629738719456,0.007372773678512358,0.0005658688332845171,0.013856333122307565,0.05906311467290906,0.684682237914177,0.039396479463537304,0.9939734833266372,0.07490039840637451,0.7580645161290323,0.01,0.29763514416313175,1
0,440,6,2,25,,0.6876274714586161,0.22205487416756764,0.9492571527616602,0.3176710755748319,0.6848976723074908,0.018468717200491556,0.08367427722025561,0.01587436993472171,0.10516417044983775,0.060885626053098045,0.7156436719174362,0.19027661357921208,0.9674568099638409,0.30246502331778813,0.737012987012987,0.01,0.29763514416313175,1
0,260,2,8,30,,0.6341423669192521,0.021535053796246564,0.996981171783256,0.0416459697345333,0.7740854739281174,0.03445366518060121,0.00753335840292035,0.00046540825607118596,0.0141813498522723,0.04815815843049437,0.6835958718087995,0.03604358759430008,0.9939734833266372,0.06874500399680256,0.7413793103448276,0.01,0.37926901907322497,1
0,440,6,2,25,,0.6915217098146782,0.23383740801673086,0.9495916904442585,0.3335664035403182,0.65968929088892,0.022699131498563934,0.08720161665578814,0.009578839780191821,0.11089746867732403,0.09935947324845777,0.7172732210755024,0.1953059513830679,0.9674568099638409,0.30922362309223617,0.7420382165605095,0.01,0.37926901907322497,1
0,260,2,8,30,,0.634262213474345,0.020679651571499216,0.9974198109961003,0.03992942152094446,0.7978763932427726,0.03424654597380221,0.008736187820794687,0.0007015696667714693,0.016414308214329,0.04576802923313527,0.6816947311243889,0.026823134953897737,0.995580554439534,0.05177993527508091,0.7441860465116279,0.01,0.4832930238571752,1
0,440,6,2,25,,0.6875099346108933,0.2360744696055328,0.9400241534930107,0.32476337549134393,0.6099717028716901,0.019642494142206257,0.10033735343171078,0.013873173014773274,0.12440704982766382,0.12112826567206354,0.7118413905486148,0.18860016764459347,0.9626355966251506,0.29781601588352086,0.7075471698113207,0.01,0.4832930238571752,1
0,260,2,8,30,,0.6360591514622886,0.023649462997194413,0.9974734873035472,0.04544523430383662,0.7796958697011719,0.032075219154762295,0.009809621478940513,0.0009670839319490198,0.018650531958642653,0.09345775586942699,0.6816947311243889,0.027661357921207042,0.9951787866613098,0.053311793214862686,0.7333333333333333,0.01,0.615848211066026,1
0,440,6,2,25,,0.6902648847011297,0.24047368428087934,0.9428741518213091,0.33122220368920363,0.6410493066547343,0.020608094472244484,0.10006325242588876,0.01723983986205343,0.12474231482588882,0.11856805513686507,0.7151004888647474,0.18860016764459347,0.9674568099638409,0.3002001334222816,0.7352941176470589,0.01,0.615848211066026,1
0,260,2,8,30,,0.6395331091530404,0.03211782731658779,0.9971649919012158,0.06062294388362917,0.7769094488188977,0.030202561466320763,0.015276651468078207,0.0010928005449223038,0.028519402395964524,0.09552505991051498,0.6814231395980446,0.025984911986588432,0.995580554439534,0.05020242914979757,0.7380952380952381,0.01,0.7847599703514611,1
0,440,6,2,25,,0.700447380275386,0.2682231731823943,0.9412910956389317,0.3526184445370887,0.654322562286704,0.029580511352656526,0.12223934041386837,0.018306884703809975,0.14630209010609174,0.13373843236100283,0.7189027702335687,0.24140821458507963,0.9477701888308557,0.35754189944134074,0.6889952153110048,0.01,0.7847599703514611,1
0,260,2,8,30,,0.6325255000301266,0.0147969266625386,0.9978035615053026,0.028594304681872854,0.5952236652236652,0.033787826663445916,0.0088059274050714,0.0006729585001112727,0.016783202222843192,0.20126037328997504,0.6797935904399782,0.019279128248113998,0.9963840899959823,0.037551020408163265,0.71875,0.01,1.0,1
0,440,6,2,25,,0.6984109500213755,0.27160220144096286,0.9353302586225526,0.35799514757852435,0.6557249061065682,0.023549633732028626,0.1167702659644609,0.021205210369656863,0.13890496388741458,0.1395005448656157,0.7175448126018468,0.2179379715004191,0.9570108477300121,0.3333333333333333,0.7084468664850136,0.01,1.0,1
0,260,2,8,30,,0.6448624504704057,0.06909073844613388,0.9873383448897775,0.12636058024712976,0.7628414441203942,0.03536759707645077,0.009399564295187403,0.004053553087188508,0.01621549103913808,0.07014110666845326,0.6955458989679522,0.08801341156747695,0.9867416633186018,0.15777610818933133,0.7608695652173914,0.012742749857031334,0.01,1
0,440,6,2,25,,0.6730149284564555,0.2740560555664794,0.9071034344712756,0.3770309929491411,0.6206919198342854,0.031275774988446615,0.0533311581215973,0.01692460140438646,0.06279799409734459,0.08016688220687081,0.7270505160239,0.27242246437552387,0.9449578143832864,0.3927492447129909,0.7034632034632035,0.012742749857031334,0.01,1
0,260,2,8,30,,0.6436050371705081,0.06469847797602558,0.986734498183782,0.11899420267571091,0.7427256088731922,0.03334574522543574,0.004619310087261503,0.003350130910911769,0.008503402006607213,0.05885150511881524,0.6971754481260185,0.08801341156747695,0.9891522699879469,0.15849056603773587,0.7954545454545454,0.012742749857031334,0.012742749857031334,1
0,440,6,2,25,,0.6719362807686018,0.26856154723091247,0.9095409718648928,0.37409371552574544,0.6290673317523057,0.029355365448232855,0.04072118966253933,0.01769396711214515,0.05030757483511961,0.07468933461162891,0.7237914177077676,0.2757753562447611,0.9385295299316995,0.39283582089552244,0.6825726141078838,0.012742749857031334,0.012742749857031334,1
0,260,2,8,30,,0.6430659428627173,0.06297586256336175,0.9871491338048128,0.11587597818274155,0.7396681527749489,0.03450741843750105,0.008690131333480705,0.003174766464706382,0.015370930361153005,0.05931633821100818,0.6993481803367735,0.09304274937133278,0.9899558055443953,0.16704288939051917,0.8161764705882353,0.012742749857031334,0.016237767391887217,1
0,440,6,2,25,,0.6741524808552516,0.2754947186449349,0.9079047248116838,0.3798634031803686,0.6311627214242942,0.02970409537978395,0.04871081779910828,0.019321271678435333,0.05615727496591449,0.07531093931015215,0.7265073329712113,0.28918692372170995,0.9361189232623544,0.4065998821449617,0.6845238095238095,0.012742749857031334,0.016237767391887217,1
0,260,2,8,30,,0.6434252816838771,0.061993601519630216,0.9879283659280114,0.11439899491657518,0.7515328439676265,0.03422215840164687,0.008074324349800762,0.002888766072554723,0.014286189538418221,0.056146599028429056,0.6993481803367735,0.09555741827326068,0.9887505022097228,0.17078651685393256,0.8028169014084507,0.012742749857031334,0.0206913808111479,1
0,440,6,2,25,,0.6708591107196245,0.2743262410033268,0.9016186207883451,0.37736325739775584,0.6128415281192343,0.028564904720261023,0.0458339591019789,0.020124060250200505,0.05723140844879298,0.08130076016750208,0.7308527973927214,0.2933780385582565,0.9405383688228204,0.4139562389118865,0.7028112449799196,0.012742749857031334,0.0206913808111479,1
0,260,2,8,30,,0.6425272645891733,0.057028725926730195,0.9887951430026363,0.10576949119021303,0.7428832654517054,0.0330752313045253,0.00944160354465111,0.0027576616727005994,0.01686173922484364,0.06895503074400484,0.6993481803367735,0.09220452640402348,0.9903575733226195,0.16578749058025624,0.8208955223880597,0.012742749857031334,0.026366508987303583,1
0,440,6,2,25,,0.6770868277819062,0.2898643526386178,0.9014129245048493,0.39222272469021247,0.6191432335943603,0.02982993656594495,0.056303492991134865,0.012453170614239988,0.06297727829903964,0.06516328572671544,0.7351982618142314,0.29924559932942163,0.9441542788268381,0.4227353463587922,0.719758064516129,0.012742749857031334,0.026366508987303583,1
0,260,2,8,30,,0.6507326650006169,0.07902994711771222,0.987681887854874,0.14113104476157495,0.7623802773616855,0.03173825770735911,0.0250220150010025,0.002311473750201929,0.04092496774198277,0.06329578750732234,0.6985334057577404,0.08633696563285834,0.9919646444355162,0.15653495440729484,0.8373983739837398,0.012742749857031334,0.03359818286283781,1
0,440,6,2,25,,0.6671441400859038,0.24095131043082335,0.9164652078368856,0.3476783286758748,0.6255610916275652,0.025630368723074108,0.0253962822994571,0.012709424144921648,0.03555353403183458,0.061424233810574734,0.7246061922868007,0.25565800502933783,0.9493772599437525,0.37561576354679804,0.7076566125290024,0.012742749857031334,0.03359818286283781,1
0,260,2,8,30,,0.6516310981295674,0.07925314158846089,0.9888139909401947,0.1410077244146241,0.768038939371299,0.031650852078863916,0.0278865562783897,0.001939347309175668,0.045678762784624134,0.05837140953550987,0.698261814231396,0.09052808046940486,0.9895540377661711,0.16277317256970608,0.8059701492537313,0.012742749857031334,0.04281332398719394,1
0,440,6,2,25,,0.6755290234098168,0.24843056021645255,0.9270155415931199,0.3577375903885853,0.6492484720715902,0.024130791257593844,0.03762791043512434,0.0049179827047174645,0.04929292224455094,0.06819227614725568,0.7335687126561651,0.2808046940486169,0.950582563278425,0.4058146577831617,0.7314410480349345,0.012742749857031334,0.04281332398719394,1
0,260,2,8,30,,0.6471394489411211,0.06451938856299905,0.9908636695564434,0.11408664233964291,0.7296822005155338,0.03276809580357625,0.033842834122088904,0.001119261183553254,0.055531456636050636,0.06600447251429718,0.6963606735469854,0.08130762782900251,0.9911611088790679,0.14786585365853658,0.8151260504201681,0.012742749857031334,0.0545559478116852,1
0,440,6,2,25,,0.6757688599800877,0.24169651860259075,0.9304973191380793,0.3527169779891423,0.6555311984753386,0.026565380970214124,0.03627962873675673,0.009874424891811869,0.04994238031351641,0.07761528290702091,0.7210755024443237,0.2531433361274099,0.9453595821615106,0.3703249540159412,0.6894977168949772,0.012742749857031334,0.0545559478116852,1
0,260,2,8,30,,0.643905284782615,0.05313149642210313,0.9923354647901478,0.09582522105133245,0.7218979942375887,0.031841137275386094,0.02808501119795419,0.0008364239829047724,0.04760857072763765,0.07802525516518125,0.6952743074416078,0.07544006705783739,0.9923664122137404,0.1382488479262673,0.8256880733944955,0.012742749857031334,0.06951927961775606,1
0,440,6,2,25,,0.6789437320854218,0.24679640493546523,0.9296728230602771,0.3551477533709592,0.6454436223031061,0.02594435761177742,0.05341621730238343,0.007064982639597038,0.06791626655571274,0.08144240970787546,0.7265073329712113,0.2740989103101425,0.9433507432703897,0.3937387116195063,0.6987179487179487,0.012742749857031334,0.06951927961775606,1
0,260,2,8,30,,0.6394730854534343,0.04189210184740719,0.9925855509015461,0.0783670993738225,0.712564303733683,0.031878785907210966,0.015111015906471147,0.00033433315821793303,0.02697065245924249,0.08276643977488216,0.6922868006518197,0.06538139145012574,0.9927681799919646,0.12102404965089217,0.8125,0.012742749857031334,0.08858667904100823,1
0,440,6,2,25,,0.674272700406566,0.25692742844858196,0.9161279837433765,0.3610811671805955,0.621355117001571,0.024314563045014444,0.054200456719183325,0.010270428836681117,0.0656109481956168,0.08190633184385844,0.7216186854970125,0.24140821458507963,0.9517878666130977,0.3597751405371643,0.7058823529411765,0.012742749857031334,0.08858667904100823,1
0,260,2,8,30,,0.6376163533020207,0.03738998466612681,0.992685992846102,0.07070049424675823,0.7109682770060128,0.03243266709106248,0.010497569590081596,0.0004334767676581048,0.01909390591793917,0.07360757430298334,0.6917436175991309,0.06538139145012574,0.9919646444355162,0.12083656080557709,0.7959183673469388,0.012742749857031334,0.11288378916846889,1
0,440,6,2,25,,0.6626526487035513,0.2101222094508659,0.9258543752957757,0.3107508737655317,0.6072973472469337,0.025115963361608318,0.04161219751441117,0.00752722384234826,0.05411971871868493,0.07025605037127608,0.7189027702335687,0.22548197820620286,0.9554037766171153,0.3420216147488875,0.7078947368421052,0.012742749857031334,0.11288378916846889,1
0,260,2,8,30,,0.6376760326974226,0.037591563704866646,0.9930205876408772,0.07125212451838789,0.7437910509031198,0.0331345156382868,0.008147208843339897,0.0011013080471256075,0.014929608913821935,0.04845270218863194,0.6898424769147202,0.0586756077116513,0.9923664122137404,0.10920436817472699,0.7865168539325843,0.012742749857031334,0.14384498882876628,1
0,440,6,2,25,,0.6676848985306818,0.21397984195872577,0.928662584082696,0.3140898685378222,0.6140093110599592,0.029105667962016135,0.05693344815644956,0.015529662178360956,0.07437808635824986,0.09182494524275266,0.7216186854970125,0.2145850796311819,0.9646444355162715,0.33311646063760575,0.7441860465116279,0.012742749857031334,0.14384498882876628,1
0,260,2,8,30,,0.638934005491652,0.04112599631140668,0.9926344414896083,0.0771480725074354,0.7192379548496769,0.03268421089651647,0.0132480901668618,0.0011698208000379007,0.02402677204339099,0.06666940964030692,0.6906572514937533,0.06202849958088852,0.9919646444355162,0.114996114996115,0.7872340425531915,0.012742749857031334,0.18329807108324356,1
0,440,6,2,25,,0.6736734676311009,0.22400538872251685,0.9350390741544657,0.33320547438693693,0.6521429428046821,0.021956031033248,0.038840669760337815,0.015764132970961398,0.05626148276770579,0.10106385828527371,0.7199891363389462,0.1953059513830679,0.9714744877460828,0.31128924515698064,0.7664473684210527,0.012742749857031334,0.18329807108324356,1
0,260,2,8,30,,0.6379157688456341,0.0362263407340237,0.9937698825853689,0.06854359311657328,0.7323856031556398,0.033220985146253414,0.011642235514904797,0.0009377482149669015,0.021262446485101744,0.061997318523391576,0.6884845192829984,0.05113160100586756,0.9939734833266372,0.09613869188337273,0.8026315789473685,0.012742749857031334,0.23357214690901212,1
0,440,6,2,25,,0.6727747906200058,0.18614697827337334,0.9509404126464377,0.28116454124467016,0.645725332082712,0.024116101596708964,0.0637972424035898,0.011099817454370369,0.08665142799057271,0.08363136307357726,0.7118413905486148,0.14752724224643754,0.9823222177581358,0.24911535739561216,0.8,0.012742749857031334,0.23357214690901212,1
0,260,2,8,30,,0.6357596068045988,0.028586961472861574,0.9950743453749686,0.05471939799444985,0.737482674982675,0.03348972444299179,0.008943102910057735,0.0005053558157349087,0.016577338300518923,0.05378282636212358,0.6849538294405214,0.038558256496227995,0.9947770188830856,0.07348242811501597,0.7796610169491526,0.012742749857031334,0.29763514416313175,1
0,440,6,2,25,,0.6863099914210868,0.21463832305827513,0.9537025875505268,0.3128915286270923,0.6893203047971284,0.020700008919839998,0.07838035499801227,0.011522508104186858,0.10021868474287314,0.06334807044127702,0.7134709397066812,0.1768650461022632,0.9706709521896344,0.2857142857142857,0.7429577464788732,0.012742749857031334,0.29763514416313175,1
0,260,2,8,30,,0.6365978871198666,0.030066899747924047,0.9957603752157086,0.05776593182575284,0.7949006576497353,0.034176472246323475,0.006573122252835779,0.001153549788942647,0.012339498748681106,0.042581436365192925,0.6844106463878327,0.036881810561609385,0.9947770188830856,0.0704,0.7719298245614035,0.012742749857031334,0.37926901907322497,1
0,440,6,2,25,,0.6994864128953401,0.24653116769319547,0.953692490849405,0.34952921991211044,0.7058200008806091,0.018668856134653845,0.0891576974048452,0.011224572142978036,0.11033210583239528,0.07901085775469735,0.7039652362846279,0.15423302598491198,0.9674568099638409,0.252400548696845,0.6943396226415094,0.012742749857031334,0.37926901907322497,1
0,260,2,8,30,,0.6377957501384389,0.03356275967054148,0.995441061263342,0.06405745336776343,0.7980829893620591,0.03401274560989922,0.00893612957003977,0.0011551271505995744,0.016544614231970484,0.04124239886640707,0.6876697447039652,0.050293378038558254,0.9931699477701889,0.09448818897637795,0.7792207792207793,0.012742749857031334,0.4832930238571752,1
0,440,6,2,25,,0.6968519118925541,0.24642474825213367,0.9495356141676594,0.34575286659858895,0.6788087315185896,0.022438554075319708,0.09336731549458396,0.010969580257931492,0.11514196081914348,0.08337909637317034,0.7026072786529061,0.1584241408214585,0.963439132181599,0.25661914460285135,0.675,0.012742749857031334,0.4832930238571752,1
0,260,2,8,30,,0.6362982850781427,0.02761208209349827,0.9969092484587853,0.05335008939345025,0.8431853409623834,0.03461575720338895,0.005035464044073719,0.0009017056133718551,0.009481432266144531,0.029459848228839677,0.6849538294405214,0.040234702430846606,0.9939734833266372,0.07643312101910828,0.7619047619047619,0.012742749857031334,0.615848211066026,1
0,440,6,2,25,,0.7034400006886085,0.25583019496833836,0.9540532606948056,0.35344182317968065,0.70640411802837,0.02465724523656704,0.10262945014472524,0.014081851079212672,0.12518399104660585,0.07491063000874844,0.7161868549701249,0.18189438390611903,0.9722780233025311,0.29344151453684925,0.7587412587412588,0.012742749857031334,0.615848211066026,1
0,260,2,8,30,,0.6391134023280702,0.034327535654468326,0.9965959499795336,0.06562878463842484,0.8575996758825367,0.03286375361956738,0.00842270116286021,0.0010996475130591653,0.015651974988868143,0.022882500806837652,0.6833242802824552,0.03352891869237217,0.9947770188830856,0.06420545746388444,0.7547169811320755,0.012742749857031334,0.7847599703514611,1
0,440,6,2,25,,0.7052374694788669,0.26528953446062586,0.9503380776350699,0.35460792253498996,0.6898989400177897,0.028358241856152218,0.1171566570254442,0.016456328515105624,0.14026189008151652,0.09560428475461005,0.7137425312330256,0.19279128248113997,0.963439132181599,0.30383091149273445,0.7165109034267912,0.012742749857031334,0.7847599703514611,1
0,260,2,8,30,,0.6355797365498997,0.02472328272075141,0.9968148046298086,0.04772242621015593,0.8269060283687942,0.03365121578574988,0.007140545004587119,0.0008543707483535144,0.013422287205640931,0.029183839026578836,0.6825095057034221,0.030176026823134954,0.9951787866613098,0.05801772763900081,0.75,0.012742749857031334,1.0,1
0,440,6,2,25,,0.7057763055585045,0.2633322533174683,0.9514917419530688,0.351981204319084,0.6994309625146476,0.027308122066798515,0.11696790533798007,0.019141566399734244,0.1409620477413794,0.08579460684450099,0.7202607278652906,0.22045264040234702,0.9598232221775813,0.3380462724935733,0.7245179063360881,0.012742749857031334,1.0,1
0,260,2,8,30,,0.6423474230264913,0.07236222745616096,0.9811301595151973,0.13082831044652965,0.7265822797997382,0.035220780334663616,0.006894138905047078,0.00917579336453426,0.011837030174142553,0.08434970561420105,0.6971754481260185,0.09388097233864208,0.9863398955403777,0.1672890216579537,0.7671232876712328,0.016237767391887217,0.01,1
0,440,6,2,25,,0.6810393970085703,0.31602428132761384,0.8956506270778025,0.41759750156095454,0.6359674837966284,0.025309819439318555,0.04689307193186599,0.022053545734594136,0.052648894120333994,0.07277992605909553,0.7210755024443237,0.3176865046102263,0.9144234632382483,0.4246498599439776,0.6402027027027027,0.016237767391887217,0.01,1
0,260,2,8,30,,0.6430660719767939,0.07267804763120525,0.981970513770367,0.13157642727384306,0.7274926623878186,0.03504989011717438,0.007219450119382133,0.007928551316236416,0.012640329296028048,0.07994453432552667,0.6925583921781641,0.08382229673093043,0.9843310566492567,0.15015015015015015,0.7194244604316546,0.016237767391887217,0.012742749857031334,1
0,440,6,2,25,,0.6773862863635451,0.31317257030494444,0.8898224276582116,0.41112879056836554,0.6211014733140604,0.028293075781032316,0.054422031346229326,0.023516830659865862,0.058186078420795144,0.06717153577216,0.7159152634437805,0.3067896060352054,0.9120128565689032,0.4116985376827897,0.6256410256410256,0.016237767391887217,0.012742749857031334,1
